issue_id,created_at_x,new_value_x,created_at_y,new_value_y
58bfcbca0ccb2667fe26b583,2010-03-26 17:25:01.749,Closed,2009-11-06 20:52:32.758,Open
58bfcadf0ccb2667fe26a34c,2008-10-26 01:10:42.542,Closed,2008-09-09 18:15:42.048,Open
58bfcadf0ccb2667fe26a34c,2008-10-26 01:10:42.542,Closed,2008-09-25 20:13:13.294,Open
58bfcc1c0ccb2667fe26bdac,2010-03-26 17:25:04.291,Closed,2010-03-11 22:40:36.753,Open
58bfcc1c0ccb2667fe26bdac,2010-03-26 17:25:04.291,Closed,2010-03-10 22:15:58.248,Open
58bfcc1c0ccb2667fe26bdac,2010-03-26 17:25:04.291,Closed,2010-03-17 00:35:28.045,Open
58bfcc1c0ccb2667fe26bdac,2010-03-26 17:25:04.291,Closed,2010-03-11 21:22:15.422,Open
58bfcc1c0ccb2667fe26bdac,2010-03-26 17:25:04.291,Closed,2010-03-10 18:57:33.658,Open
58bfcbe90ccb2667fe26b88e,2010-03-26 17:25:07.846,Closed,2009-12-02 05:00:07.443,Open
58bfcacc0ccb2667fe26a182,2008-10-26 01:10:41.802,Closed,2008-08-06 16:04:52.819,Open
58bfcadc0ccb2667fe26a310,2008-10-26 01:10:42.425,Closed,2008-09-03 21:18:48.023,Open
58bfcad20ccb2667fe26a25a,2008-10-26 01:10:41.958,Closed,2008-08-25 23:44:09.022,Open
58bfcada0ccb2667fe26a2ec,2008-10-26 01:10:42.335,Closed,2008-09-10 03:53:35.664,Open
58bfcb310ccb2667fe26a997,2009-02-13 21:18:54.133,Closed,2009-01-26 18:27:53.831,Open
58bfcb4c0ccb2667fe26abb1,2009-07-08 20:23:56.542,Closed,2009-06-24 17:29:18.177,Open
58bfcb4c0ccb2667fe26abb1,2009-07-08 20:23:56.542,Closed,2009-06-09 21:22:17.709,Open
58bfcae30ccb2667fe26a3a8,2008-10-26 01:10:43.460,Closed,2008-10-10 23:14:05.296,Open
58bfcb080ccb2667fe26a666,2009-02-13 21:18:49.795,Closed,2009-01-28 01:03:31.592,Open
58bfcac50ccb2667fe26a0de,2008-10-26 01:10:40.661,Closed,2008-08-01 16:34:59.549,Open
58bfcac50ccb2667fe26a0de,2008-10-26 01:10:40.661,Closed,2008-07-24 20:34:23.240,Open
58bfcb050ccb2667fe26a632,2009-02-13 21:18:49.350,Closed,2008-10-27 21:36:06.067,Open
58bfcb1a0ccb2667fe26a7c7,2009-02-13 21:18:50.200,Closed,2008-11-18 19:51:01.433,Open
58bfcb220ccb2667fe26a87f,2009-02-13 21:18:50.308,Closed,2008-12-03 21:47:49.683,Open
58bfcaea0ccb2667fe26a42e,2008-10-26 01:10:43.253,Closed,2008-10-05 14:49:09.135,Open
58bfcac00ccb2667fe26a06e,2008-10-26 01:10:43.593,Closed,2008-10-09 17:24:28.651,Open
58bfcac00ccb2667fe26a06e,2008-10-26 01:10:43.593,Closed,2008-10-10 00:00:03.261,Open
58bfcb160ccb2667fe26a788,2009-02-13 21:18:50.879,Closed,2008-12-08 07:57:18.081,Open
58bfcb2e0ccb2667fe26a94f,2009-02-13 21:18:53.795,Closed,2008-12-22 18:33:22.366,Open
58bfcb340ccb2667fe26a9dd,2009-02-13 21:18:54.474,Closed,2009-02-02 18:16:30.184,Open
58bfcb5d0ccb2667fe26acd3,2009-07-08 20:23:57.350,Closed,2009-02-11 17:59:10.816,Open
58bfcb820ccb2667fe26af32,2009-07-08 20:24:02.453,Closed,2009-04-02 20:33:00.451,Open
58bfcb980ccb2667fe26b164,2009-07-08 20:24:04.931,Closed,2009-06-25 01:39:38.081,Open
58bfcb980ccb2667fe26b164,2009-07-08 20:24:04.931,Closed,2009-06-26 05:51:14.880,Open
58bfcb980ccb2667fe26b164,2009-07-08 20:24:04.931,Closed,2009-06-26 18:13:30.959,Open
58bfcb980ccb2667fe26b164,2009-07-08 20:24:04.931,Closed,2009-06-25 22:22:21.578,Open
58bfca980ccb2667fe269e11,2009-07-08 20:23:56.183,Closed,2009-04-23 18:47:40.920,Open
58bfca980ccb2667fe269e11,2009-07-08 20:23:56.183,Closed,2009-04-17 20:14:21.972,Open
58bfca980ccb2667fe269e11,2009-07-08 20:23:56.183,Closed,2008-07-24 21:02:55.876,Open
58bfcd070ccb2667fe26cc21,2011-11-23 19:21:58.681,Closed,2010-06-18 08:15:26.504,Open
58bfcd0b0ccb2667fe26cc80,2011-11-23 19:22:00.608,Closed,2011-06-09 20:38:14.178,Open
58bfcd0b0ccb2667fe26cc80,2011-11-23 19:22:00.608,Closed,2011-06-08 16:22:03.981,Open
58bfcd0b0ccb2667fe26cc80,2011-11-23 19:22:00.608,Closed,2011-07-07 06:18:08.155,Open
58bfcd0b0ccb2667fe26cc80,2011-11-23 19:22:00.608,Closed,2011-06-10 19:08:31.986,Open
58bfcd0b0ccb2667fe26cc80,2011-11-23 19:22:00.608,Closed,2011-05-16 17:24:51.607,Open
58bfcd100ccb2667fe26cd3f,2011-11-23 19:22:01.901,Closed,2010-08-09 22:28:45.449,Open
58bfcd100ccb2667fe26cd3f,2011-11-23 19:22:01.901,Closed,2010-07-28 01:15:55.648,Open
58bfcd100ccb2667fe26cd3f,2011-11-23 19:22:01.901,Closed,2010-07-14 22:42:22.369,Open
58bfcd100ccb2667fe26cd3f,2011-11-23 19:22:01.901,Closed,2010-07-14 21:37:48.086,Open
58bfccd00ccb2667fe26c7ed,2011-11-23 19:22:01.704,Closed,2011-01-11 19:41:27.117,Open
58bfccd00ccb2667fe26c7ed,2011-11-23 19:22:01.704,Closed,2010-11-22 17:58:41.943,Open
58bfcd190ccb2667fe26cf0f,2011-11-23 19:22:03.298,Closed,2011-04-13 13:30:20.203,Open
58bfcd190ccb2667fe26cf0f,2011-11-23 19:22:03.298,Closed,2011-03-25 15:51:17.078,Open
58bfcd190ccb2667fe26cf0f,2011-11-23 19:22:03.298,Closed,2011-03-24 22:22:43.214,Open
58bfcd190ccb2667fe26cf0f,2011-11-23 19:22:03.298,Closed,2011-04-24 13:26:17.062,Open
58bfcd190ccb2667fe26cf0f,2011-11-23 19:22:03.298,Closed,2011-04-12 23:44:51.432,Open
58bfcd050ccb2667fe26cbea,2011-11-23 19:21:58.434,Closed,2011-11-02 04:03:39.918,Open
58bfcd050ccb2667fe26cbea,2011-11-23 19:21:58.434,Closed,2011-11-02 03:48:25.608,Open
58bfcba70ccb2667fe26b2a3,2009-07-08 20:24:05.671,Closed,2009-06-08 22:38:10.476,Open
58bfcbb20ccb2667fe26b374,2009-07-08 20:24:06.305,Closed,2009-07-01 01:01:17.724,Open
58bfcd1d0ccb2667fe26cfac,2011-11-23 19:22:04.808,Closed,2010-04-08 16:33:17.826,Open
58bfcd1d0ccb2667fe26cfac,2011-11-23 19:22:04.808,Closed,2010-04-01 09:11:18.376,Open
58bfcd1d0ccb2667fe26cfac,2011-11-23 19:22:04.808,Closed,2010-04-26 21:20:39.661,Open
58bfcbc60ccb2667fe26b544,2009-09-05 22:36:20.327,Closed,2009-08-05 13:40:42.565,Open
58bfcbd70ccb2667fe26b654,2010-03-26 17:24:53.907,Closed,2010-03-03 10:23:51.495,Open
58bfcbd70ccb2667fe26b654,2010-03-26 17:24:53.907,Closed,2010-03-05 23:10:03.564,Open
58bfcbd70ccb2667fe26b654,2010-03-26 17:24:53.907,Closed,2008-07-24 22:34:37.801,Open
58bfcbd70ccb2667fe26b654,2010-03-26 17:24:53.907,Closed,2008-07-30 23:52:56.789,Open
58bfcbd70ccb2667fe26b654,2010-03-26 17:24:53.907,Closed,2010-03-07 10:43:58.171,Open
58bfcbe70ccb2667fe26b839,2010-03-26 17:24:55.517,Closed,2009-11-11 16:34:08.617,Open
58bfcbe70ccb2667fe26b839,2010-03-26 17:24:55.517,Closed,2009-10-14 19:35:55.552,Open
58bfcbe70ccb2667fe26b839,2010-03-26 17:24:55.517,Closed,2009-11-11 18:53:18.011,Open
58bfcbf20ccb2667fe26b965,2010-03-26 17:25:00.115,Closed,2009-08-09 07:40:31.943,Open
58bfcb820ccb2667fe26af47,2009-07-08 20:24:02.259,Closed,2009-06-09 23:36:04.219,Open
58bfcb820ccb2667fe26af47,2009-07-08 20:24:02.259,Closed,2009-06-08 13:36:40.804,Open
58bfcb8d0ccb2667fe26b065,2009-07-08 20:24:03.190,Closed,2009-04-24 20:28:37.905,Open
58bfcba20ccb2667fe26b233,2009-07-08 20:24:05.840,Closed,2009-06-29 23:50:27.429,Open
58bfcba30ccb2667fe26b245,2009-07-08 20:24:05.792,Closed,2009-06-25 06:16:35.256,Open
58bfcba70ccb2667fe26b28f,2009-07-08 20:24:05.269,Closed,2009-06-04 21:59:54.558,Open
58bfcc040ccb2667fe26bb46,2010-03-26 17:25:02.424,Closed,2009-10-14 17:15:26.459,Open
58bfcc040ccb2667fe26bb46,2010-03-26 17:25:02.424,Closed,2009-10-29 17:44:03.115,Open
58bfcc0b0ccb2667fe26bc1a,2010-03-26 17:25:02.584,Closed,2009-10-15 16:45:22.833,Open
58bfcc0b0ccb2667fe26bc1a,2010-03-26 17:25:02.584,Closed,2009-10-21 03:41:54.371,Open
58bfcc0b0ccb2667fe26bc1a,2010-03-26 17:25:02.584,Closed,2009-10-20 19:12:33.077,Open
58bfcc0b0ccb2667fe26bc1a,2010-03-26 17:25:02.584,Closed,2009-10-20 23:59:12.324,Open
58bfcd330ccb2667fe26d1f6,2011-11-23 19:22:08.642,Closed,2011-08-14 16:45:25.412,Open
58bfcbe80ccb2667fe26b877,2010-03-26 17:24:55.843,Closed,2009-12-16 12:40:30.903,Open
58bfcd1c0ccb2667fe26cf78,2011-11-23 19:22:04.393,Closed,2011-10-26 17:49:54.279,Open
58bfcd1c0ccb2667fe26cf78,2011-11-23 19:22:04.393,Closed,2011-10-26 17:17:07.168,Open
58bfcbf30ccb2667fe26b975,2010-03-26 17:25:00.822,Closed,2009-09-18 23:25:19.782,Open
58bfcbf30ccb2667fe26b975,2010-03-26 17:25:00.822,Closed,2009-09-18 23:11:08.563,Open
58bfcb620ccb2667fe26ad36,2009-07-08 20:24:02.607,Closed,2009-04-03 16:06:19.171,Open
58bfcb860ccb2667fe26afb5,2009-07-08 20:24:02.994,Closed,2009-06-05 06:53:13.328,Open
58bfcb860ccb2667fe26afb5,2009-07-08 20:24:02.994,Closed,2009-06-08 22:39:11.339,Open
58bfcbc20ccb2667fe26b4bd,2009-09-05 22:36:20.615,Closed,2009-08-06 22:32:48.376,Open
58bfcbc20ccb2667fe26b4bd,2009-09-05 22:36:20.615,Closed,2009-08-07 23:27:01.707,Open
58bfcb250ccb2667fe26a8c7,2009-02-13 21:18:53.377,Closed,2008-12-10 21:31:33.288,Open
58bfcb380ccb2667fe26aa16,2009-02-13 21:18:54.307,Closed,2009-01-29 19:55:39.406,Open
58bfcb4b0ccb2667fe26ab9e,2009-07-08 20:24:02.831,Closed,2009-04-14 08:48:39.188,Open
58bfcb4b0ccb2667fe26ab9e,2009-07-08 20:24:02.831,Closed,2009-04-15 03:50:54.622,Open
58bfcb4b0ccb2667fe26ab9e,2009-07-08 20:24:02.831,Closed,2009-04-16 23:10:45.335,Open
58bfcb4b0ccb2667fe26ab9e,2009-07-08 20:24:02.831,Closed,2009-04-22 06:14:54.697,Open
58bfcb920ccb2667fe26b0d3,2009-07-08 20:24:03.591,Closed,2009-05-05 23:37:40.009,Open
58bfcb930ccb2667fe26b0fe,2009-07-08 20:24:03.939,Closed,2009-05-21 16:41:03.259,Open
58bfcb930ccb2667fe26b0fe,2009-07-08 20:24:03.939,Closed,2009-05-20 17:14:26.256,Open
58bfcb3b0ccb2667fe26aa5e,2009-02-13 21:18:54.202,Closed,2009-01-23 19:26:00.966,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-20 12:23:48.591,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-21 09:04:23.305,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-19 07:23:15.765,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-17 11:37:13.802,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-16 08:18:37.842,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-20 14:37:09.808,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-20 10:17:41.792,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-15 17:16:23.464,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-22 10:09:34.226,Open
58bfcb430ccb2667fe26aaa5,2009-07-08 20:23:55.904,Closed,2009-04-17 10:50:57.824,Open
58bfcb4f0ccb2667fe26ac55,2009-07-08 20:23:56.099,Closed,2009-04-02 01:48:55.083,Open
58bfcb4f0ccb2667fe26ac55,2009-07-08 20:23:56.099,Closed,2009-03-27 21:33:33.840,Open
58bfcba90ccb2667fe26b2c4,2009-07-08 20:24:05.715,Closed,2009-06-08 19:52:16.776,Open
58bfcbe10ccb2667fe26b7a5,2010-03-26 17:24:54.954,Closed,2009-10-01 21:00:34.994,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-11 18:51:19.069,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-07 15:09:11.024,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-12 19:39:44.931,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-06 18:20:48.281,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-07 05:17:06.781,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-07 17:41:57.837,Open
58bfcbeb0ccb2667fe26b8b7,2010-03-26 17:24:56.208,Closed,2010-01-05 17:34:16.760,Open
58bfcbf40ccb2667fe26b98f,2010-03-26 17:25:00.865,Closed,2009-10-21 16:02:33.839,Open
58bfcb9c0ccb2667fe26b1b5,2009-07-08 20:24:04.701,Closed,2009-06-17 21:34:39.410,Open
58bfcb9c0ccb2667fe26b1b5,2009-07-08 20:24:04.701,Closed,2009-06-04 17:25:09.010,Open
58bfcb9c0ccb2667fe26b1b5,2009-07-08 20:24:04.701,Closed,2009-06-17 22:27:50.069,Open
58bfcb9c0ccb2667fe26b1b5,2009-07-08 20:24:04.701,Closed,2009-06-17 22:12:24.610,Open
58bfcbab0ccb2667fe26b2eb,2009-07-08 20:24:05.625,Closed,2009-06-17 17:52:02.946,Open
58bfcbab0ccb2667fe26b2eb,2009-07-08 20:24:05.625,Closed,2009-06-15 18:42:09.593,Open
58bfcbc00ccb2667fe26b47f,2009-09-05 22:36:20.239,Closed,2009-08-11 05:56:58.100,Open
58bfcbc00ccb2667fe26b47f,2009-09-05 22:36:20.239,Closed,2009-08-10 16:03:17.262,Open
58bfcbc00ccb2667fe26b47f,2009-09-05 22:36:20.239,Closed,2009-07-31 19:40:20.752,Open
58bfcbc00ccb2667fe26b47f,2009-09-05 22:36:20.239,Closed,2009-08-20 22:46:35.780,Open
58bfcbc00ccb2667fe26b47f,2009-09-05 22:36:20.239,Closed,2009-08-15 03:54:52.924,Open
58bfcbc00ccb2667fe26b47e,2009-09-05 22:36:20.820,Closed,2009-08-21 17:06:19.698,Open
58bfcbc00ccb2667fe26b47e,2009-09-05 22:36:20.820,Closed,2009-08-21 22:47:38.950,Open
58bfcbe40ccb2667fe26b7e1,2010-03-26 17:24:55.278,Closed,2010-03-18 17:57:17.971,Open
58bfcbe40ccb2667fe26b7e1,2010-03-26 17:24:55.278,Closed,2010-03-16 22:16:38.682,Open
58bfcbe40ccb2667fe26b7e1,2010-03-26 17:24:55.278,Closed,2010-03-19 05:56:11.860,Open
58bfcbe40ccb2667fe26b7e1,2010-03-26 17:24:55.278,Closed,2010-03-18 10:08:30.156,Open
58bfcbe40ccb2667fe26b7e1,2010-03-26 17:24:55.278,Closed,2010-03-16 21:24:14.582,Open
58bfcbba0ccb2667fe26b3f8,2010-03-26 17:24:55.672,Closed,2009-07-16 18:21:17.317,Open
58bfcb750ccb2667fe26ae1d,2009-07-08 20:24:01.648,Closed,2009-04-03 22:23:57.306,Open
58bfcb750ccb2667fe26ae1d,2009-07-08 20:24:01.648,Closed,2009-04-08 04:51:24.941,Open
58bfcb850ccb2667fe26afa0,2009-07-08 20:24:02.765,Closed,2009-04-08 07:52:07.732,Open
58bfcb850ccb2667fe26afa0,2009-07-08 20:24:02.765,Closed,2009-04-08 03:59:53.126,Open
58bfcb940ccb2667fe26b115,2009-07-08 20:24:03.511,Closed,2009-04-27 22:15:20.507,Open
58bfcb5b0ccb2667fe26acbb,2009-07-08 20:23:57.191,Closed,2009-04-01 22:03:52.139,Open
58bfcb660ccb2667fe26ad84,2009-07-08 20:24:00.731,Closed,2009-06-02 21:14:38.363,Open
58bfcb660ccb2667fe26ad84,2009-07-08 20:24:00.731,Closed,2009-06-05 05:31:54.729,Open
58bfcb660ccb2667fe26ad84,2009-07-08 20:24:00.731,Closed,2009-05-08 20:52:33.597,Open
58bfcb660ccb2667fe26ad84,2009-07-08 20:24:00.731,Closed,2009-06-03 18:36:01.950,Open
58bfcb830ccb2667fe26af6c,2009-07-08 20:24:02.416,Closed,2009-05-29 09:35:10.159,Open
58bfccc00ccb2667fe26c73c,2010-03-26 17:24:54.241,Closed,2010-03-16 21:06:13.235,Open
58bfccc00ccb2667fe26c73c,2010-03-26 17:24:54.241,Closed,2010-03-16 21:47:23.467,Open
58bfccc00ccb2667fe26c73c,2010-03-26 17:24:54.241,Closed,2010-03-14 02:07:24.143,Open
58bfccc00ccb2667fe26c73c,2010-03-26 17:24:54.241,Closed,2010-03-14 01:15:24.525,Open
58bfccc00ccb2667fe26c73c,2010-03-26 17:24:54.241,Closed,2010-03-12 22:03:00.940,Open
58bfccd40ccb2667fe26c818,2008-10-26 01:10:37.900,Closed,2008-10-07 22:48:24.832,Open
58bfccd40ccb2667fe26c818,2008-10-26 01:10:37.900,Closed,2008-10-14 02:46:32.770,Open
58bfccd40ccb2667fe26c818,2008-10-26 01:10:37.900,Closed,2008-10-10 22:42:52.732,Open
58bfcd5c0ccb2667fe26d6a9,2011-11-23 19:22:23.991,Closed,2010-04-22 17:38:11.243,Open
58bfcd5e0ccb2667fe26d6d3,2011-11-23 19:22:23.316,Closed,2011-03-30 10:40:12.971,Open
58bfccc70ccb2667fe26c7a8,2010-03-26 17:25:09.427,Closed,2010-01-21 18:49:29.724,Open
58bfccc70ccb2667fe26c7a8,2010-03-26 17:25:09.427,Closed,2010-02-19 21:52:30.351,Open
58bfccc70ccb2667fe26c7a8,2010-03-26 17:25:09.427,Closed,2010-02-07 11:25:51.741,Open
58bfccaf0ccb2667fe26c657,2008-10-26 01:10:37.361,Closed,2008-10-16 23:46:45.892,Open
58bfccaf0ccb2667fe26c657,2008-10-26 01:10:37.361,Closed,2008-10-16 19:31:08.081,Open
58bfccae0ccb2667fe26c638,2011-11-23 19:22:25.199,Closed,2011-03-19 23:07:39.468,Open
58bfcd650ccb2667fe26d7af,2011-11-23 19:22:25.825,Closed,2011-04-01 10:50:09.146,Open
58bfcd650ccb2667fe26d7af,2011-11-23 19:22:25.825,Closed,2011-04-01 04:06:54.711,Open
58bfcd650ccb2667fe26d7af,2011-11-23 19:22:25.825,Closed,2011-03-31 19:44:26.077,Open
58bfcd650ccb2667fe26d7af,2011-11-23 19:22:25.825,Closed,2011-03-31 16:12:46.079,Open
58bfccc00ccb2667fe26c73b,2011-11-23 19:22:24.942,Closed,2011-07-11 22:14:37.760,Open
58bfcd580ccb2667fe26d64b,2011-11-23 19:22:24.764,Closed,2011-01-21 04:24:38.582,Open
58bfcd580ccb2667fe26d64b,2011-11-23 19:22:24.764,Closed,2011-01-19 19:58:47.839,Open
58bfcd580ccb2667fe26d64b,2011-11-23 19:22:24.764,Closed,2011-01-12 08:03:49.969,Open
58bfcd580ccb2667fe26d64b,2011-11-23 19:22:24.764,Closed,2011-01-05 23:16:15.654,Open
58bfcd710ccb2667fe26da21,2011-11-23 19:22:27.260,Closed,2010-09-28 17:42:12.990,Open
58bfcd710ccb2667fe26da21,2011-11-23 19:22:27.260,Closed,2010-09-26 14:19:00.934,Open
58bfcd710ccb2667fe26da21,2011-11-23 19:22:27.260,Closed,2010-09-20 15:18:44.602,Open
58bfcd670ccb2667fe26d7ec,2011-11-23 19:22:26.843,Closed,2011-02-18 16:33:17.799,Open
58bfcd680ccb2667fe26d803,2011-11-23 19:22:26.043,Closed,2011-07-14 03:45:29.251,Open
58bfcd680ccb2667fe26d803,2011-11-23 19:22:26.043,Closed,2011-07-13 16:18:35.277,Open
58bfccd40ccb2667fe26c841,2011-11-23 19:22:26.209,Closed,2011-07-07 06:13:50.093,Open
58bfccd40ccb2667fe26c841,2011-11-23 19:22:26.209,Closed,2011-05-16 18:41:59.644,Open
58bfccd40ccb2667fe26c841,2011-11-23 19:22:26.209,Closed,2011-05-13 07:04:35.939,Open
58bfccd40ccb2667fe26c841,2011-11-23 19:22:26.209,Closed,2011-07-13 20:57:37.589,Open
58bfcd680ccb2667fe26d802,2011-11-23 19:22:26.439,Closed,2011-06-07 23:36:04.833,Open
58bfcd680ccb2667fe26d802,2011-11-23 19:22:26.439,Closed,2011-05-30 21:32:51.664,Open
58bfcd680ccb2667fe26d802,2011-11-23 19:22:26.439,Closed,2011-05-30 20:23:44.107,Open
58bfcd6d0ccb2667fe26d96c,2011-11-23 19:22:27.744,Closed,2010-11-10 10:25:17.246,Open
58bfcd6d0ccb2667fe26d96c,2011-11-23 19:22:27.744,Closed,2010-11-05 23:38:33.089,Open
58bfcd6d0ccb2667fe26d96c,2011-11-23 19:22:27.744,Closed,2010-10-22 13:19:22.393,Open
58bfcd6d0ccb2667fe26d96c,2011-11-23 19:22:27.744,Closed,2010-11-10 09:15:49.090,Open
58bfcd6d0ccb2667fe26d96c,2011-11-23 19:22:27.744,Closed,2010-10-21 23:49:56.361,Open
58bfcd770ccb2667fe26dabc,2011-11-23 19:22:29.155,Closed,2011-07-25 22:13:45.000,Open
58bfcd780ccb2667fe26dad0,2011-11-23 19:22:29.006,Closed,2010-10-27 17:36:56.506,Open
58bfcd6f0ccb2667fe26d9b8,2011-11-23 19:22:27.908,Closed,2011-02-08 21:45:05.615,Open
58bfcca30ccb2667fe26c5f1,2011-11-23 19:22:27.093,Closed,2010-05-20 17:11:21.582,Open
58bfcca30ccb2667fe26c5f1,2011-11-23 19:22:27.093,Closed,2010-05-19 00:52:07.492,Open
58bfcd040ccb2667fe26cbb3,2011-11-23 19:21:58.906,Closed,2011-02-05 11:53:41.217,Open
58bfcd040ccb2667fe26cbb3,2011-11-23 19:21:58.906,Closed,2011-02-05 11:08:28.228,Open
58bfcd040ccb2667fe26cbb3,2011-11-23 19:21:58.906,Closed,2011-02-04 00:44:21.839,Open
58bfcd090ccb2667fe26cc5e,2011-11-23 19:21:59.801,Closed,2010-11-20 00:12:54.883,Open
58bfcd790ccb2667fe26daf6,2011-11-23 19:22:29.552,Closed,2010-12-17 22:13:22.815,Open
58bfcd790ccb2667fe26daf6,2011-11-23 19:22:29.552,Closed,2010-11-02 21:58:43.531,Open
58bfcc8c0ccb2667fe26c478,2011-11-23 19:22:29.721,Closed,2010-10-19 12:08:51.506,Open
58bfcd4b0ccb2667fe26d45b,2011-11-23 19:22:30.011,Closed,2011-06-08 16:23:19.717,Open
58bfcc010ccb2667fe26baf5,2010-03-26 17:25:02.209,Closed,2009-12-18 05:57:41.863,Open
58bfcc010ccb2667fe26baf5,2010-03-26 17:25:02.209,Closed,2009-12-18 18:52:31.592,Open
58bfcc010ccb2667fe26baf5,2010-03-26 17:25:02.209,Closed,2009-12-18 04:29:36.763,Open
58bfcc100ccb2667fe26bc85,2010-03-26 17:25:03.667,Closed,2009-11-08 21:47:35.820,Open
